hhid,cash,eligible,time,male,age35,schooling,nutrition
1064,1,1,1,0,0,0,1.1794046
1065,1,1,0,1,1,0,-1.0181292
1065,1,1,1,1,1,0,.30196661
1066,1,1,0,1,0,0,-.20705713
1066,1,1,1,1,0,0,.89477426
1067,1,1,0,0,0,0,-3.7395201
1067,1,1,1,0,0,0,.090938374
1068,1,1,0,1,0,0,-3.5132697
1068,1,1,1,1,0,0,.090938374
1069,1,1,0,0,1,0,-.20705713
1069,1,1,1,0,1,0,-.75259721
1070,1,1,0,0,0,0,.040588982
1070,1,1,1,0,0,0,-.94591689
1071,1,1,0,1,1,0,.99701232
1071,1,1,1,1,1,0,.090938374
1072,1,1,0,0,0,0,.2312265
1072,1,1,1,0,0,0,.89477426
1073,1,1,0,1,0,1,.2312265
1073,1,1,1,1,0,1,.090938374
1074,1,1,0,0,0,0,1.762798
1074,1,1,1,0,0,0,.090938374
1075,1,1,0,0,0,0,.99701232
1075,1,1,1,0,0,0,.89477426
1076,1,1,0,0,0,0,.2312265
1076,1,1,1,0,0,0,.090938374
1077,1,1,0,1,1,1,-2.9939432
1077,1,1,1,1,1,1,-1.6376762
1078,1,1,0,0,1,0,.83562326
1078,1,1,1,0,1,0,-1.209726
1079,1,1,0,0,1,0,.2312265
1079,1,1,1,0,1,0,-.55614346
1080,1,1,0,1,1,0,-1.5088075
1080,1,1,1,1,1,0,-1.4840138
1081,1,1,0,0,0,0,-.20705713
1081,1,1,1,0,0,0,.090938374
1082,1,1,0,0,0,0,.2312265
1082,1,1,1,0,0,0,.89477426
1083,1,1,0,1,1,0,.99701232
1083,1,1,1,1,1,0,1.6986102
1084,1,1,0,0,0,0,.012084668
1084,1,1,1,0,0,0,.89477426
1085,1,1,0,1,1,0,.2312265
1085,1,1,1,1,1,0,-1.1461467
1086,1,1,0,1,1,0,.99701232
1086,1,1,1,1,1,0,.090938374
1087,1,1,0,0,1,0,.99701232
1087,1,1,1,0,1,0,.090938374
1088,1,1,0,0,1,0,-.6453408
1088,1,1,1,0,1,0,-.13090798
1089,1,1,0,0,1,0,.99701232
1089,1,1,1,0,1,0,.090938374
1090,1,1,0,0,0,0,.90169352
1090,1,1,1,0,0,0,.090938374
1091,1,1,0,0,0,0,.2312265
1091,1,1,1,0,0,0,.0512386
1092,1,1,0,1,0,0,-.099216945
1092,1,1,1,1,0,0,-.19051713
1093,1,1,0,0,0,0,.62554306
1093,1,1,1,0,0,0,-.71476048
1094,1,1,0,1,1,0,.99701232
1094,1,1,1,1,1,0,-.019984799
1095,1,1,0,0,1,0,.33958679
1095,1,1,1,0,1,0,-.50186926
1096,1,1,0,0,1,0,.2312265
1096,1,1,1,0,1,0,.89477426
1097,1,1,0,0,1,0,.99701232
1097,1,1,1,0,1,0,.78385109
1098,1,1,0,1,0,0,.093562804
1098,1,1,1,1,0,0,-1.1429996
1099,1,1,0,0,0,1,.040588982
1099,1,1,1,0,0,1,.89477426
1100,1,1,0,0,0,0,1.762798
1100,1,1,1,0,0,0,.090938374
1101,1,1,0,0,0,0,.99701232
1101,1,1,1,0,0,0,.67292786
1102,1,1,0,0,1,0,.2312265
1102,1,1,1,0,1,0,1.6986102
1103,1,1,0,0,0,0,.040588982
1103,1,1,1,0,0,0,.89477426
1104,1,1,0,1,1,0,-1.6755549
1104,1,1,1,1,1,0,-.24183112
1105,1,1,0,0,0,0,.80637479
1105,1,1,1,0,0,0,.090938374
1106,1,1,0,0,1,0,.2312265
1106,1,1,1,0,1,0,-.17375456
1107,1,1,0,0,1,0,.2312265
1107,1,1,1,0,1,0,-.13405481
1108,1,1,0,0,0,0,.040588982
1108,1,1,1,0,0,0,-.97434121
1109,1,1,0,0,0,0,.90169352
1109,1,1,1,0,0,0,-.13405481
1110,1,1,0,1,0,0,.2312265
1110,1,1,1,1,0,0,.89477426
1111,1,1,0,1,0,0,.99701232
1111,1,1,1,1,0,0,.89477426
1112,1,1,0,0,1,0,.2312265
1112,1,1,1,0,1,0,.090938374
1113,1,1,0,0,0,0,.2312265
1113,1,1,1,0,0,0,.66978103
1114,1,1,0,1,1,0,-1.3910154
1114,1,1,1,1,1,0,-.52747369
1115,1,1,0,0,1,1,-.027827401
1115,1,1,1,0,1,1,1.1342897
1116,1,1,0,0,0,0,-1.1717757
1116,1,1,1,0,0,0,.090938374
1117,1,1,0,0,1,0,-.43600485
1117,1,1,1,0,1,0,-.19051713
1118,1,1,0,1,1,0,1.762798
1118,1,1,1,1,1,0,-.19051713
1119,1,1,0,1,1,0,-.027827401
1119,1,1,1,1,1,0,-1.4702091
1120,1,1,0,0,0,0,1.2131901
1120,1,1,1,0,0,0,1.1342897
1121,1,1,0,0,0,0,.90424669
1121,1,1,1,0,0,0,1.1342897
1122,1,1,0,0,1,0,-1.6755549
1122,1,1,1,0,1,0,-.58404118
1123,1,1,0,0,0,0,-1.2774737
1123,1,1,1,0,0,0,-1.1461467
1124,1,1,0,0,1,0,-.6453408
1124,1,1,1,0,1,0,-.13090798
1125,1,1,0,0,0,0,.62422389
1125,1,1,1,0,0,0,.090938374
1126,1,1,0,0,1,0,-.36070371
1126,1,1,1,0,1,0,.090938374
1127,1,1,0,0,0,0,-1.0705239
1127,1,1,1,0,0,0,.090938374
1128,1,1,0,1,1,0,.040588982
1128,1,1,1,1,1,0,1.2486237
1129,1,1,0,0,0,0,.90424669
1129,1,1,1,0,0,0,-.8515563
1130,1,1,0,1,0,0,-.18691689
1130,1,1,1,1,0,0,.51416767
1131,1,1,0,0,0,0,.29806495
1131,1,1,1,0,0,0,.090938374
1132,1,1,0,0,1,0,.2312265
1132,1,1,1,0,1,0,.89477426
1133,1,1,0,0,1,0,.2312265
1133,1,1,1,0,1,0,.89477426
1134,1,1,0,0,1,0,-.39791465
1134,1,1,1,0,1,0,-2.3332062
1135,1,1,0,0,0,0,1.762798
1135,1,1,1,0,0,0,.78385109
1136,1,1,0,1,1,0,-1.7639642
1136,1,1,1,1,1,0,-.55937183
1137,1,1,0,0,0,0,.2312265
1137,1,1,1,0,0,0,.66978103
1138,1,1,0,1,1,0,-.78300452
1138,1,1,1,1,1,0,-.98205125
1139,1,1,0,0,1,0,-.98636204
1139,1,1,1,0,1,0,1.6986102
1140,1,1,0,0,1,0,-.51435024
1140,1,1,1,0,1,0,.20518295
1141,1,1,0,1,1,0,-.46772087
1141,1,1,1,1,1,0,-.57810253
1142,1,1,0,0,1,0,-1.6267176
1142,1,1,1,0,1,0,-1.8895774
1143,1,1,0,0,0,1,.2312265
1143,1,1,1,0,0,1,.89477426
1144,1,1,0,0,1,0,-.57984549
1144,1,1,1,0,1,0,.090938374
1145,1,1,0,0,1,0,-.42751816
1145,1,1,1,0,1,0,-.13405481
1146,1,1,0,1,1,0,.2312265
1146,1,1,1,1,1,0,1.1342897
1147,1,1,0,1,0,0,1.762798
1147,1,1,1,1,0,0,.63783652
1148,1,1,0,1,1,0,1.0587184
1148,1,1,1,1,1,0,-.19051713
1149,1,1,0,0,0,0,1.762798
1149,1,1,1,0,0,0,1.1342897
1150,1,1,0,0,0,0,.99701232
1150,1,1,1,0,0,0,.44478786
1151,1,1,0,0,0,0,-.20705713
1151,1,1,1,0,0,0,-.52747369
1152,1,1,0,0,0,0,-1.3719428
1152,1,1,1,0,0,0,.090938374
1153,1,1,0,1,0,0,-.77290249
1153,1,1,1,1,0,0,1.6986102
1154,1,1,0,0,0,0,.2312265
1154,1,1,1,0,0,0,-1.5006632
1155,1,1,0,0,0,0,-.72804618
1155,1,1,1,0,0,0,.89477426
1156,1,1,0,1,0,0,-1.2936144
1156,1,1,1,1,0,0,.090938374
1157,1,1,0,0,1,0,-.28875524
1157,1,1,1,0,1,0,.44478786
1158,1,1,0,0,1,0,-1.3027663
1158,1,1,1,0,1,0,.89477426
1159,1,1,0,1,1,0,-.5765419
1159,1,1,1,1,1,0,-1.8824656
1160,1,1,0,0,1,0,.90424669
1160,1,1,1,0,1,0,-.19051713
1161,1,1,0,1,1,0,-.054729801
1161,1,1,1,1,1,0,.89477426
1162,1,1,0,0,1,0,.80637479
1162,1,1,1,0,1,0,1.6986102
1163,1,1,0,0,1,0,1.0172213
1163,1,1,1,0,1,0,1.4736168
1164,1,1,0,1,1,0,1.2131901
1164,1,1,1,1,1,0,-.37333032
1165,1,1,0,1,1,1,-.35938454
1165,1,1,1,1,1,1,.090938374
1166,1,1,0,0,0,0,.99701232
1166,1,1,1,0,0,0,.090938374
1167,1,1,0,1,1,0,.2312265
1167,1,1,1,1,1,0,-.35904801
1168,1,1,0,0,1,0,1.2131901
1168,1,1,1,0,1,0,-.19051713
1169,1,1,0,0,1,0,-1.3836229
1169,1,1,1,0,1,0,.56200475
1170,1,1,0,0,0,0,.040588982
1170,1,1,1,0,0,0,.66978103
1171,1,1,0,1,0,0,-1.221354
1171,1,1,1,1,0,0,.78385109
1172,1,1,0,1,0,0,.040588982
1172,1,1,1,1,0,0,.090938374
1173,1,1,0,0,1,0,.99701232
1173,1,1,1,0,1,0,.89477426
1174,1,1,0,0,1,0,-.15004855
1174,1,1,1,0,1,0,.64102978
1175,1,1,0,0,0,0,.52041852
1175,1,1,1,0,0,0,.30196661
1176,1,1,0,0,1,0,-.0017559605
1176,1,1,1,0,1,0,.21979469
1177,1,1,0,1,1,0,.2312265
1177,1,1,1,1,1,0,-.80903429
1178,1,1,0,1,1,1,-.57984549
1178,1,1,1,1,1,1,.090938374
1179,1,1,0,0,0,0,-.074696913
1179,1,1,1,0,0,0,.090938374
1180,1,1,0,0,1,0,.2312265
1180,1,1,1,0,1,0,.090938374
1181,1,1,0,1,1,0,.2312265
1181,1,1,1,1,1,0,.89477426
1182,1,1,0,0,1,0,.2312265
1182,1,1,1,0,1,0,.090938374
1183,1,1,0,0,1,0,-.20705713
1183,1,1,1,0,1,0,.89477426
1184,1,1,0,1,1,0,-2.6867347
1184,1,1,1,1,1,0,-.30261093
1185,1,1,0,0,1,0,.74936616
1185,1,1,1,0,1,0,.89477426
1186,1,1,0,0,0,0,-.6453408
1186,1,1,1,0,0,0,.090938374
1187,1,1,0,0,1,0,-.054729801
1187,1,1,1,0,1,0,.090938374
1188,1,1,0,0,1,0,-.51435024
1188,1,1,1,0,1,0,-.24183112
1189,1,1,0,0,1,0,.093562804
1189,1,1,1,0,1,0,.89477426
1190,1,1,0,0,0,0,.99701232
1190,1,1,1,0,0,0,.89477426
1191,1,1,0,1,1,0,.52667981
1191,1,1,1,1,1,0,-1.523366
1192,1,1,0,0,1,1,-.909769
1192,1,1,1,0,1,1,-.13405481
1193,1,1,0,0,0,0,.2312265
1193,1,1,1,0,0,0,.090938374
1194,1,1,0,0,0,0,.13590774
1194,1,1,1,0,0,0,.89477426
1195,1,1,0,0,1,0,.12044498
1195,1,1,1,0,1,0,.38728529
1196,1,1,0,1,1,0,.2312265
1196,1,1,1,1,1,0,-1.0961212
1197,1,1,0,1,1,0,.13590774
1197,1,1,1,1,1,0,-.13090798
1198,1,1,0,1,1,0,.33958679
1198,1,1,1,1,1,0,-.19470422
1199,1,1,0,1,1,0,1.2131901
1199,1,1,1,1,1,0,-.19051713
1200,1,1,0,1,1,0,-.33677086
1200,1,1,1,1,1,0,-.6161716
1201,1,1,0,0,0,0,-.42537594
1201,1,1,1,0,0,0,.89477426
1202,1,1,0,0,1,0,1.2131901
1202,1,1,1,0,1,0,-.19051713
1203,1,1,0,1,0,0,1.6674794
1203,1,1,1,1,0,0,2.5024459
1204,1,1,0,0,0,0,.2312265
1204,1,1,1,0,0,0,-.19051713
1205,1,1,0,0,0,1,-.42619899
1205,1,1,1,0,0,1,.76866341
1206,1,1,0,1,1,0,.012084668
1206,1,1,1,1,1,0,.090938374
1207,1,1,0,0,0,0,-.76010376
1207,1,1,1,0,0,0,.090938374
1208,1,1,0,0,0,0,.2312265
1208,1,1,1,0,0,0,1.2549175
1209,1,1,0,0,1,0,.77787042
1209,1,1,1,0,1,0,.090938374
1210,1,1,0,0,1,0,.012084668
1210,1,1,1,0,1,0,-1.257164
1211,1,1,0,0,1,0,1.2131901
1211,1,1,1,0,1,0,.090938374
1212,1,1,0,1,1,0,-.30442628
1212,1,1,1,1,1,0,.89477426
1213,1,1,0,0,1,0,.33958679
1213,1,1,1,0,1,0,-.14540233
1214,1,1,0,1,0,0,-.53698057
1214,1,1,1,1,0,0,-1.4840138
1215,1,1,0,0,0,0,.2312265
1215,1,1,1,0,0,0,.090938374
1216,1,1,0,0,1,0,-1.1091294
1216,1,1,1,0,1,0,1.1342897
1217,1,1,0,1,1,0,-.027827401
1217,1,1,1,1,1,0,.090938374
1218,1,1,0,0,1,0,-.027827401
1218,1,1,1,0,1,0,.89477426
1219,1,1,0,0,1,0,.2312265
1219,1,1,1,0,1,0,.090938374
1220,1,1,0,0,0,0,.32369587
1220,1,1,1,0,0,0,-.5276041
1221,1,1,0,0,1,0,-.95263386
1221,1,1,1,0,1,0,.89477426
1222,1,1,0,0,0,0,-.43600485
1222,1,1,1,0,0,0,.090938374
1223,1,1,0,0,0,0,.99701232
1223,1,1,1,0,0,0,.89477426
1224,1,1,0,0,1,0,-5.9723177
1224,1,1,1,0,1,0,.090938374
1225,1,1,0,0,1,0,-1.1158102
1225,1,1,1,0,1,0,-.19051713
1226,1,1,0,0,0,0,.99701232
1226,1,1,1,0,0,0,.090938374
1227,1,1,0,0,0,0,.093562804
1227,1,1,1,0,0,0,.89477426
1228,1,1,0,0,1,0,.2312265
1228,1,1,1,0,1,0,-.35904801
1229,1,1,0,0,1,0,.71105605
1229,1,1,1,0,1,0,.56200475
1230,1,1,0,0,0,0,-.054729801
1230,1,1,1,0,0,0,.090938374
1231,1,1,0,0,0,0,-.53698057
1231,1,1,1,0,0,0,.090938374
1232,1,1,0,0,1,0,.77787042
1232,1,1,1,0,1,0,.090938374
1233,1,1,0,0,1,0,-.18229917
1233,1,1,1,0,1,0,-.55614346
1234,1,1,0,0,1,0,-.054729801
1234,1,1,1,0,1,0,-.019984799
1235,1,1,0,0,0,0,.99701232
1235,1,1,1,0,0,0,1.1342897
1236,1,1,0,0,0,0,-.57852632
1236,1,1,1,0,0,0,.66978103
1237,1,1,0,0,0,0,-.69773555
1237,1,1,1,0,0,0,.090938374
1238,1,1,0,1,1,0,1.2131901
1238,1,1,1,1,1,0,.89477426
1239,1,1,0,0,1,0,-.78296101
1239,1,1,1,0,1,0,-1.4713796
1240,1,1,0,1,0,0,.90424669
1240,1,1,1,1,0,0,1.1342897
1241,1,1,0,0,1,0,.2312265
1241,1,1,1,0,1,0,-.13090798
1242,1,1,0,0,0,0,.99701232
1242,1,1,1,0,0,0,-1.4840138
1243,1,1,0,1,0,0,.71105605
1243,1,1,1,1,0,0,.44478786
1244,1,1,0,0,0,0,.99701232
1244,1,1,1,0,0,0,.55885786
1245,1,1,0,0,0,0,.99701232
1245,1,1,1,0,0,0,1.6986102
1246,1,1,0,1,0,0,.99701232
1246,1,1,1,1,0,0,.090938374
1247,1,1,0,0,0,0,.99701232
1247,1,1,1,0,0,0,-.13405481
1248,1,1,0,0,0,0,.12044498
1248,1,1,1,0,0,0,-.54935127
1249,1,1,0,0,1,0,-.027827401
1249,1,1,1,0,1,0,-.19051713
1250,1,1,0,0,1,0,1.2131901
1250,1,1,1,0,1,0,.89477426
1251,1,1,0,1,0,0,-.054729801
1251,1,1,1,1,0,0,-.35904801
1252,1,1,0,1,0,0,-.82727253
1252,1,1,1,1,0,0,-1.209726
1253,1,1,0,0,1,0,.74936616
1253,1,1,1,0,1,0,.090938374
1254,1,1,0,0,1,0,-2.8105581
1254,1,1,1,0,1,0,-.0062639951
1255,1,1,0,0,0,0,.99701232
1255,1,1,1,0,0,0,.090938374
1256,1,1,0,1,0,0,.2312265
1256,1,1,1,1,0,0,1.4767637
1257,1,1,0,1,0,0,.99701232
1257,1,1,1,1,0,0,1.6986102
1258,1,1,0,0,0,0,.2312265
1258,1,1,1,0,0,0,.89477426
1259,1,1,0,1,1,0,-.36070371
1259,1,1,1,1,1,0,.89477426
1260,1,1,0,0,0,0,.80637479
1260,1,1,1,0,0,0,.89477426
1261,1,1,0,0,0,0,-1.9627476
1261,1,1,1,0,0,0,.090938374
1262,1,1,0,0,0,0,-.083234109
1262,1,1,1,0,0,0,.89477426
1263,1,1,0,0,1,0,2.4542077
1263,1,1,1,0,1,0,1.1342897
1264,1,1,0,0,1,0,1.2131901
1264,1,1,1,0,1,0,2.4590967
1265,1,1,0,1,1,0,.2312265
1265,1,1,1,1,1,0,.89477426
1266,1,1,0,0,1,0,.14894927
1266,1,1,1,0,1,0,-.5749557
1267,1,1,0,0,1,0,-.53698057
1267,1,1,1,0,1,0,.21979469
1268,1,1,0,0,0,0,-.33005714
1268,1,1,1,0,0,0,.89477426
1269,1,1,0,0,1,0,.12044498
1269,1,1,1,0,1,0,.19698201
1270,1,1,0,0,0,0,.55872864
1270,1,1,1,0,0,0,.89477426
1271,1,1,0,1,1,0,.99701232
1271,1,1,1,1,1,0,-.019984799
1272,1,1,0,1,1,0,.21576375
1272,1,1,1,1,1,0,.090938374
1273,1,1,0,0,0,0,-.33677086
1273,1,1,1,0,0,0,.89477426
1274,1,1,0,0,1,0,.2312265
1274,1,1,1,0,1,0,.89477426
1275,1,1,0,0,1,0,-.89305288
1275,1,1,1,0,1,0,.89477426
1276,1,1,0,0,1,0,.77787042
1276,1,1,1,0,1,0,-.13090798
1277,1,1,0,1,0,0,-.43600485
1277,1,1,1,1,0,0,.090938374
1278,1,1,0,0,0,0,-1.6755549
1278,1,1,1,0,0,0,.090938374
1279,1,1,0,1,0,0,.2312265
1279,1,1,1,1,0,0,.89477426
1280,1,1,0,1,1,1,-8.5124445
1280,1,1,1,1,1,1,-.19051713
1281,1,1,0,0,1,0,-.027827401
1281,1,1,1,0,1,0,.45072645
1282,1,1,0,1,0,0,.66871107
1282,1,1,1,1,0,0,.89477426
1283,1,1,0,0,1,0,.093562804
1283,1,1,1,0,1,0,1.1342897
1284,1,1,0,0,1,0,.99701232
1284,1,1,1,0,1,0,.56200475
1285,1,1,0,0,0,0,.2312265
1285,1,1,1,0,0,0,-.4259018
1286,1,1,0,0,0,0,-1.6478477
1286,1,1,1,0,0,0,.090938374
1287,1,1,0,1,0,0,.99701232
1287,1,1,1,1,0,0,.67292786
1288,1,1,0,0,0,0,.85934865
1288,1,1,1,0,0,0,.090938374
1289,1,1,0,1,0,1,.99701232
1289,1,1,1,1,0,1,.89477426
1290,1,1,0,0,1,0,-.027827401
1290,1,1,1,0,1,0,1.1342897
1291,1,1,0,0,0,0,.2312265
1291,1,1,1,0,0,0,.89477426
1292,1,1,0,0,0,0,1.1708678
1292,1,1,1,0,0,0,-.97116643
1293,1,1,0,0,0,0,-.93665105
1293,1,1,1,0,0,0,-1.311556
1294,1,1,0,0,0,0,.2312265
1294,1,1,1,0,0,0,.090938374
1295,1,1,0,0,1,0,.2312265
1295,1,1,1,0,1,0,.89477426
1296,1,1,0,0,1,0,-.18229917
1296,1,1,1,0,1,0,-1.4702091
1297,1,1,0,1,1,0,1.762798
1297,1,1,1,1,1,0,-.35904801
1298,1,1,0,0,1,0,.2312265
1298,1,1,1,0,1,0,.090938374
1299,1,1,0,0,0,0,.90169352
1299,1,1,1,0,0,0,.89477426
1300,1,1,0,1,0,1,1.2131901
1300,1,1,1,1,0,1,1.1342897
1301,1,1,0,0,1,0,.99701232
1301,1,1,1,0,1,0,.44793472
1302,1,1,0,0,1,0,-.57984549
1302,1,1,1,0,1,0,2.5024459
1303,1,1,0,0,0,0,.61573726
1303,1,1,1,0,0,0,.67292786
1304,1,1,0,0,1,0,-.33677086
1304,1,1,1,0,1,0,-1.523366
1305,1,1,0,0,1,0,.80637479
1305,1,1,1,0,1,0,-.58404118
1306,1,1,0,0,0,0,.57339233
1306,1,1,1,0,0,0,-.019984799
1307,1,1,0,0,1,0,-.027827401
1307,1,1,1,0,1,0,-.19051713
1308,1,1,0,1,1,0,.33958679
1308,1,1,1,1,1,0,-1.1678936
1309,1,1,0,0,1,0,-1.1717757
1309,1,1,1,0,1,0,-1.6582267
1310,1,1,0,0,0,0,-.20705713
1310,1,1,1,0,0,0,.5525642
1311,1,1,0,0,1,0,-1.2463762
1311,1,1,1,0,1,0,-1.1045829
1312,1,1,0,0,0,0,-.42619899
1312,1,1,1,0,0,0,-.29228535
1313,1,1,0,0,1,0,-.027827401
1313,1,1,1,0,1,0,-1.6016212
1314,1,1,0,1,0,0,.80637479
1314,1,1,1,1,0,0,1.1342897
1315,1,1,0,0,0,1,.99701232
1315,1,1,1,0,0,1,.090938374
1316,1,1,0,0,1,0,-.20705713
1316,1,1,1,0,1,0,.090938374
1317,1,1,0,1,1,0,.90169352
1317,1,1,1,1,1,0,-.41353408
1318,1,1,0,0,1,0,.2312265
1318,1,1,1,0,1,0,.89477426
1319,1,1,0,1,0,0,1.2131901
1319,1,1,1,1,0,0,1.1342897
1320,1,1,0,0,0,0,.2312265
1320,1,1,1,0,0,0,-.6068539
1321,1,1,0,0,1,0,-.44003963
1321,1,1,1,0,1,0,.89477426
1322,1,1,0,0,0,0,.2312265
1322,1,1,1,0,0,0,.090938374
1323,1,1,0,0,0,0,.2312265
1323,1,1,1,0,0,0,.090938374
1324,1,1,0,0,1,0,-1.2825572
1324,1,1,1,0,1,0,.89477426
1325,1,1,0,0,1,0,.2312265
1325,1,1,1,0,1,0,.090938374
1326,1,1,0,0,1,0,-1.0060561
1326,1,1,1,0,1,0,-.59126997
1327,1,1,0,0,0,1,.45805651
1327,1,1,1,0,0,1,.090938374
1328,1,1,0,0,0,0,-.67280078
1328,1,1,1,0,0,0,.89477426
1329,1,1,0,0,1,0,-2.0483432
1329,1,1,1,0,1,0,-.56251872
1330,1,1,0,0,0,0,.99701232
1330,1,1,1,0,0,0,.090938374
1331,1,1,0,0,0,1,-.027827401
1331,1,1,1,0,0,1,.090938374
1332,1,1,0,0,1,0,-.027827401
1332,1,1,1,0,1,0,-.35904801
1333,1,1,0,0,0,0,.2312265
1333,1,1,1,0,0,0,.090938374
1334,1,1,0,0,1,0,-.6453408
1334,1,1,1,0,1,0,.090938374
1335,1,1,0,0,0,0,-.20705713
1335,1,1,1,0,0,0,-.13090798
1336,1,1,0,1,1,0,1.2131901
1336,1,1,1,1,1,0,-1.8148624
1337,1,1,0,1,0,0,.2312265
1337,1,1,1,1,0,0,.78385109
1338,1,1,0,0,0,0,-2.0483432
1338,1,1,1,0,0,0,.89477426
1339,1,1,0,1,1,0,-.054729801
1339,1,1,1,1,1,0,.090938374
1340,1,1,0,0,0,0,.2312265
1340,1,1,1,0,0,0,.090938374
1341,1,1,0,0,1,0,-.027827401
1341,1,1,1,0,1,0,-.19051713
1342,1,1,0,1,0,0,.13590774
1342,1,1,1,1,0,0,.090938374
1343,1,1,0,1,0,0,.012084668
1343,1,1,1,1,0,0,-.92176974
1344,1,1,0,0,1,0,-.55986595
1344,1,1,1,0,1,0,-1.209726
1345,1,1,0,0,1,0,.012084668
1345,1,1,1,0,1,0,.89477426
1346,1,1,0,0,0,0,-.44208995
1346,1,1,1,0,0,0,-.099364921
1347,1,1,0,1,0,0,-.0017559605
1347,1,1,1,1,0,0,-.55614346
1348,1,1,0,0,0,0,.99701232
1348,1,1,1,0,0,0,.090938374
1349,1,1,0,0,1,0,-.027827401
1349,1,1,1,0,1,0,-.19051713
1350,1,1,0,1,1,0,-.98636204
1350,1,1,1,1,1,0,-1.523366
1351,1,1,0,0,0,0,-.23556146
1351,1,1,1,0,0,0,-.17375456
1352,1,1,0,1,1,0,-.027827401
1352,1,1,1,1,1,0,-3.0652969
1353,1,1,0,1,1,0,.55872864
1353,1,1,1,1,1,0,-.13090798
1354,1,1,0,0,0,0,-.36070371
1354,1,1,1,0,0,0,2.4590967
1355,1,1,0,0,1,0,.99701232
1355,1,1,1,0,1,0,.89477426
1356,1,1,0,0,0,0,.13590774
1356,1,1,1,0,0,0,.89477426
1357,1,1,0,0,0,0,-.20705713
1357,1,1,1,0,0,0,-.51151454
1358,1,1,0,0,1,0,-.42619899
1358,1,1,1,0,1,0,.090938374
1359,1,1,0,1,1,0,-.36070371
1359,1,1,1,1,1,0,-.46997118
1360,1,1,0,0,1,0,-.027827401
1360,1,1,1,0,1,0,-.19051713
1361,1,1,0,0,1,0,.71105605
1361,1,1,1,0,1,0,.89477426
1362,1,1,0,0,1,0,-.1439832
1362,1,1,1,0,1,0,.89477426
1363,1,1,0,0,1,0,-.42619899
1363,1,1,1,0,1,0,.21979469
1364,1,1,0,1,0,0,.0070930105
1364,1,1,1,1,0,0,.75195295
1365,1,1,0,0,1,0,.55872864
1365,1,1,1,0,1,0,.090938374
1366,1,1,0,0,0,0,-.63553494
1366,1,1,1,0,0,0,.29232132
1367,1,1,0,1,0,0,.99701232
1367,1,1,1,1,0,0,.67292786
1368,1,1,0,0,0,0,-.19239347
1368,1,1,1,0,0,0,.85507452
1369,1,1,0,1,0,0,.2312265
1369,1,1,1,1,0,0,.95147657
1370,1,1,0,0,0,0,1.762798
1370,1,1,1,0,0,0,.090938374
1371,1,1,0,1,1,0,.2312265
1371,1,1,1,1,1,0,-3.2010324
1372,1,1,0,1,1,0,.2312265
1372,1,1,1,1,1,0,.090938374
1373,1,1,0,0,1,0,-1.1717757
1373,1,1,1,0,1,0,-.13090798
1374,1,1,0,1,1,0,1.2131901
1374,1,1,1,1,1,0,.38413846
1375,1,1,0,0,0,0,1.5436563
1375,1,1,1,0,0,0,.090938374
1376,1,1,0,1,1,0,-.46772087
1376,1,1,1,1,1,0,-.81847489
1377,1,1,0,1,0,0,.61573726
1377,1,1,1,1,0,0,1.1342897
1378,1,1,0,0,1,0,-.73349202
1378,1,1,1,0,1,0,-.58404118
1379,1,1,0,0,1,0,.99701232
1379,1,1,1,0,1,0,.090938374
1380,1,1,0,1,1,0,-3.6274865
1380,1,1,1,1,1,0,.89890504
1381,1,1,0,1,1,0,-.53698057
1381,1,1,1,1,1,0,-.19051713
1382,1,1,0,0,1,0,-1.3322245
1382,1,1,1,0,1,0,.090938374
1383,1,1,0,0,1,0,-2.2797375
1383,1,1,1,0,1,0,-1.3399676
1384,1,1,0,1,1,0,.2312265
1384,1,1,1,1,1,0,.090938374
1385,1,1,0,0,0,0,.2312265
1385,1,1,1,0,0,0,.090938374
1386,1,1,0,0,1,0,.2312265
1386,1,1,1,0,1,0,-.13090798
1387,1,1,0,0,0,0,.2312265
1387,1,1,1,0,0,0,.89477426
1388,1,1,0,0,1,0,-1.1091294
1388,1,1,1,0,1,0,-.4259018
1389,1,1,0,0,0,0,.2312265
1389,1,1,1,0,0,0,-.89541858
1390,1,1,0,0,0,0,-.43600485
1390,1,1,1,0,0,0,.67292786
1391,1,1,0,1,1,0,-.027827401
1391,1,1,1,1,1,0,1.6986102
1392,1,1,0,0,1,1,-.20705713
1392,1,1,1,0,1,1,.090938374
1393,1,1,0,0,0,0,-.33005714
1393,1,1,1,0,0,0,.090938374
1394,1,1,0,0,1,0,1.2131901
1394,1,1,1,0,1,0,-.92176974
1395,1,1,0,0,0,0,-.80018604
1395,1,1,1,0,0,0,.090938374
1396,1,1,0,0,0,0,1.762798
1396,1,1,1,0,0,0,-.19051713
1397,1,1,0,0,0,0,.99701232
1397,1,1,1,0,0,0,1.1342897
1398,1,1,0,0,1,0,.55872864
1398,1,1,1,0,1,0,.090938374
1399,1,1,0,0,0,0,.90169352
1399,1,1,1,0,0,0,.090938374
1400,1,1,0,0,1,0,.040588982
1400,1,1,1,0,1,0,-.11731756
1401,1,1,0,0,0,0,.90169352
1401,1,1,1,0,0,0,.89477426
1402,1,1,0,0,1,0,-.054729801
1402,1,1,1,0,1,0,.090938374
1403,1,1,0,0,0,0,.99701232
1403,1,1,1,0,0,0,.090938374
